id,album,artist,url,cover,desc
791,無題,王傑,https://www.qobuz.com/us-en/album/-/hftuzwkbq4v3b,https://static.qobuz.com/images/covers/3b/4v/hftuzwkbq4v3b_230.jpg,"Asia - Released by WM Taiwan on Oct 3, 2023"
792,Candy Kiss,Travis Japan,https://www.qobuz.com/us-en/album/candy-kiss-travis-japan/icz6hkea1u0sc,https://static.qobuz.com/images/covers/sc/u0/icz6hkea1u0sc_230.jpg,"J-Pop - Released by Universal Music LLC on Jul 2, 2023"
793,[Vol.129] You Hee yul's Sketchbook With you : 83th Voice 'Sketchbook X Forestella',Forestella,https://www.qobuz.com/us-en/album/vol129-you-hee-yuls-sketchbook-with-you-83th-voice-sketchbook-x-forestella-forestella/g47dgeemxp7mb,https://static.qobuz.com/images/covers/mb/p7/g47dgeemxp7mb_230.jpg,"Asia - Released by KBS (Korean Broadcasting System) on Mar 19, 2022"
794,Ruthless Monster,Astro Bunny,https://www.qobuz.com/us-en/album/ruthless-monster-astro-bunny/uxti1danpvdmb,https://static.qobuz.com/images/covers/mb/vd/uxti1danpvdmb_230.jpg,"Asia - Released by WM Taiwan on Dec 13, 2022"
795,"Back to the Day  (Theme song of TV Drama ""Magical Space-Time"")",Eric Chou,https://www.qobuz.com/us-en/album/back-to-the-day-eric-chou/0886445868463,https://static.qobuz.com/images/covers/63/84/0886445868463_230.jpg,"Asia - Released by Sony Music Entertainment on May 4, 2016"
796,<FLY-HIGH> - Special Edition -,Kep1er,https://www.qobuz.com/us-en/album/fly-high-special-edition-kep1er/vhvavat2l3yra,https://static.qobuz.com/images/covers/ra/3y/vhvavat2l3yra_230.jpg,"K-Pop - Released by WAKEONE on Nov 22, 2023"
797,AWESOME,mimiirose,https://www.qobuz.com/us-en/album/awesome-mimiirose/qaevvfw2ovhca,https://static.qobuz.com/images/covers/ca/vh/qaevvfw2ovhca_230.jpg,"Asia - Released by YESIM on Sep 16, 2022"
798,Dear My Light,Dawn,https://www.qobuz.com/us-en/album/dear-my-light-dawn/nja3gnsg6fugb,https://static.qobuz.com/images/covers/gb/fu/nja3gnsg6fugb_230.jpg,"K-Pop - Released by AT AREA on Apr 13, 2023"
799,GAUCHE,Yoko Minamino,https://www.qobuz.com/us-en/album/gauche-yoko-minamino/q8ki7zsg7oksc,https://static.qobuz.com/images/covers/sc/ok/q8ki7zsg7oksc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 12, 1989"
800,〈Second World〉 Episode 8,Various Artists,https://www.qobuz.com/us-en/album/second-world-episode-8-various-artists/kw0qqez99443a,https://static.qobuz.com/images/covers/3a/44/kw0qqez99443a_230.jpg,"Asia - Released by Studio JAMM, Showplay on Oct 26, 2022"
801,收聲多謝,Jace Chan,https://www.qobuz.com/us-en/album/jace-chan/jtngph80d455b,https://static.qobuz.com/images/covers/5b/45/jtngph80d455b_230.jpg,"Asia - Released by Universal Music Ltd. on Nov 9, 2021"
802,Better Things  (Sped Up + Slowed Down),aespa,https://www.qobuz.com/us-en/album/better-things-aespa/tiju4og4hroaa,https://static.qobuz.com/images/covers/aa/ro/tiju4og4hroaa_230.jpg,"K-Pop - Released by SM Entertainment  -  Warner Records on Sep 8, 2023"
803,Love Song Covers 4: Music Flight,Tomoyo Harada,https://www.qobuz.com/us-en/album/love-song-covers-4-music-flight-tomoyo-harada/ja0fqsi3iz1fa,https://static.qobuz.com/images/covers/fa/z1/ja0fqsi3iz1fa_230.jpg,"J-Pop - Released by Universal Music LLC on Oct 25, 2023"
804,The Witch's Diner (Original Television Soundtrack) Pt.5,Sondia,https://www.qobuz.com/us-en/album/the-witchs-diner-original-television-soundtrack-pt5-sondia/bx71yemo5fmrc,https://static.qobuz.com/images/covers/rc/fm/bx71yemo5fmrc_230.jpg,"Asia - Released by MOST CONTENTS on Aug 21, 2021"
805,ありがとう,Chu Kosaka,https://www.qobuz.com/us-en/album/chu-kosaka/w9oosadzx37pc,https://static.qobuz.com/images/covers/pc/37/w9oosadzx37pc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Apr 26, 2023"
806,tint,Taeko Onuki|Ryota Komatsu,https://www.qobuz.com/us-en/album/tint-taeko-onuki-ryota-komatsu/tno785jr591eb,https://static.qobuz.com/images/covers/eb/91/tno785jr591eb_230.jpg,"Asia - Released by Sony Music Labels Inc. on Jun 10, 2015"
807,君よ　気高くあれ,Shiyui,https://www.qobuz.com/us-en/album/shiyui/vttg5juhrsh5b,https://static.qobuz.com/images/covers/5b/sh/vttg5juhrsh5b_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 9, 2022"
808,Priscilla Abby,Priscilla Abby,https://www.qobuz.com/us-en/album/priscilla-abby-priscilla-abby/p6yhbf14lkdrb,https://static.qobuz.com/images/covers/rb/kd/p6yhbf14lkdrb_230.jpg,"Asia - Released by WM Taiwan on Jul 21, 2023"
809,HOPE,Shota Shimizu,https://www.qobuz.com/us-en/album/hope-shota-shimizu/vg4lep9g4t6ma,https://static.qobuz.com/images/covers/ma/t6/vg4lep9g4t6ma_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 21, 2021"
810,FIRST COLLECTION,SF9,https://www.qobuz.com/us-en/album/first-collection-sf9/y1yc4rj1ngsxa,https://static.qobuz.com/images/covers/xa/gs/y1yc4rj1ngsxa_230.jpg,"Asia - Released by FNC Entertainment on Jan 7, 2020"
811,CD '87   (+1; 2023 Lacquer Master Sound),Akina Nakamori,https://www.qobuz.com/us-en/album/cd-87-akina-nakamori/r6hei3b9yxjpa,https://static.qobuz.com/images/covers/pa/xj/r6hei3b9yxjpa_230.jpg,"J-Pop - Released by WM Japan on Jul 1, 2023"
812,Tonight,AGA,https://www.qobuz.com/us-en/album/tonight-aga/pz24olex1e0qc,https://static.qobuz.com/images/covers/qc/e0/pz24olex1e0qc_230.jpg,"Asia - Released by Universal Music Ltd. on Apr 10, 2019"
813,No Side (Remastered 2019),Yumi Matsutoya,https://www.qobuz.com/us-en/album/no-side-yumi-matsutoya/jpac68y828pnc,https://static.qobuz.com/images/covers/nc/8p/jpac68y828pnc_230.jpg,"J-Pop - Released by Universal Music LLC on Dec 1, 1984"
814,10CM X MY DEMON,10cm,https://www.qobuz.com/us-en/album/10cm-x-my-demon-10cm/z2fidp6z6qria,https://static.qobuz.com/images/covers/ia/qr/z2fidp6z6qria_230.jpg,"K-Pop - Released by SBS Contents Hub Co., Ltd. on Jan 5, 2024"
815,"Once Upon a Small Town (Original Television Soundtrack), Pt.1",Hong Dae Kwang,https://www.qobuz.com/us-en/album/once-upon-a-small-town-original-television-soundtrack-pt1-hong-dae-kwang/ueshazwxrb64a,https://static.qobuz.com/images/covers/4a/b6/ueshazwxrb64a_230.jpg,"Asia - Released by MOST CONTENTS on Sep 6, 2022"
816,Ai wo Tsutaetaidatoka,aimyon,https://www.qobuz.com/us-en/album/ai-wo-tsutaetaidatoka-aimyon/t1sj6la2w8eec,https://static.qobuz.com/images/covers/ec/8e/t1sj6la2w8eec_230.jpg,"J-Pop - Released by WM Japan on Nov 14, 2018"
817,Bite,Jay Park,https://www.qobuz.com/us-en/album/bite-jay-park/lvgvp76vbwarb,https://static.qobuz.com/images/covers/rb/wa/lvgvp76vbwarb_230.jpg,"Asia - Released by MORE VISION on Aug 18, 2022"
818,anly one,Anly,https://www.qobuz.com/us-en/album/anly-one-anly/umnm2uaejad7b,https://static.qobuz.com/images/covers/7b/ad/umnm2uaejad7b_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Apr 26, 2017"
819,Discord-disco,Toaka,https://www.qobuz.com/us-en/album/discord-disco-toaka/pzkkfrf3of0ab,https://static.qobuz.com/images/covers/ab/f0/pzkkfrf3of0ab_230.jpg,"J-Pop - Released by Universal Music LLC on Oct 11, 2023"
820,Love Wars (Remastered 2019),Yumi Matsutoya,https://www.qobuz.com/us-en/album/love-wars-yumi-matsutoya/gs7r18igxtxnb,https://static.qobuz.com/images/covers/nb/tx/gs7r18igxtxnb_230.jpg,"J-Pop - Released by Universal Music LLC on Nov 25, 1989"
821,HOW IS YOUR NIGHT?,Rocoberry,https://www.qobuz.com/us-en/album/how-is-your-night-rocoberry/f9qvt1fwl8gxc,https://static.qobuz.com/images/covers/xc/8g/f9qvt1fwl8gxc_230.jpg,"Asia - Released by WHITEMOON ENTERTAINMENT on Jun 9, 2019"
822,Narcissus,Dawn,https://www.qobuz.com/us-en/album/narcissus-dawn/eaxici831tjnc,https://static.qobuz.com/images/covers/nc/tj/eaxici831tjnc_230.jpg,"K-Pop - Released by AT AREA on Sep 15, 2023"
823,Where sorrow has passed​,Stella Jang,https://www.qobuz.com/us-en/album/where-sorrow-has-passed-stella-jang/cua3qtvwzeq8a,https://static.qobuz.com/images/covers/8a/eq/cua3qtvwzeq8a_230.jpg,"Asia - Released by Micro Universe on Dec 14, 2022"
824,NOT OK,aimyon,https://www.qobuz.com/us-en/album/not-ok-aimyon/jewjjy52zee5a,https://static.qobuz.com/images/covers/5a/ee/jewjjy52zee5a_230.jpg,"J-Pop - Released by WM Japan on Oct 3, 2023"
825,Ghetto Rèd,Jahyanai,https://www.qobuz.com/us-en/album/ghetto-red-jahyanai/m3zqvzgkie9cc,https://static.qobuz.com/images/covers/cc/e9/m3zqvzgkie9cc_230.jpg,"Asia - Released by Universal Music Division Virgin Music on Oct 21, 2022"
826,UNIVERSE TICKET - UNIT STATION,UNIVERSE TICKET,https://www.qobuz.com/us-en/album/universe-ticket-unit-station-universe-ticket/j0zwin9pouvra,https://static.qobuz.com/images/covers/ra/uv/j0zwin9pouvra_230.jpg,"K-Pop - Released by F&F Entertainment on Jan 11, 2024"
827,AMY,Ailee,https://www.qobuz.com/us-en/album/amy-ailee/reqi40zvs0yoc,https://static.qobuz.com/images/covers/oc/0y/reqi40zvs0yoc_230.jpg,"K-Pop - Released by 주식회사 더라이브레이블 on Oct 27, 2021"
828,Delight Slight Light Kiss (Remastered 2019),Yumi Matsutoya,https://www.qobuz.com/us-en/album/delight-slight-light-kiss-yumi-matsutoya/dczj4k13lvaua,https://static.qobuz.com/images/covers/ua/va/dczj4k13lvaua_230.jpg,"J-Pop - Released by UNIVERSAL MUSIC LLC on Nov 26, 1988"
829,なにやってもうまくいかない,meiyo,https://www.qobuz.com/us-en/album/meiyo/eeoyzf30hr5jb,https://static.qobuz.com/images/covers/jb/r5/eeoyzf30hr5jb_230.jpg,"J-Pop - Released by Universal Music LLC on Sep 26, 2021"
830,Beach Again,"SSAK3 (U-do-ragon, Linda G, B-ryong)",https://www.qobuz.com/us-en/album/beach-again-ssak3-u-do-ragon-linda-g-b-ryong/oer5of0p8azpb,https://static.qobuz.com/images/covers/pb/az/oer5of0p8azpb_230.jpg,"Asia - Released by MBC on Jul 18, 2020"
831,My Lights,Jin Chi,https://www.qobuz.com/us-en/album/my-lights-jin-chi/eoj0ggiyl9t0b,https://static.qobuz.com/images/covers/0b/9t/eoj0ggiyl9t0b_230.jpg,"Asia - Released by WM China on Dec 14, 2022"
832,JOY,woo!ah!,https://www.qobuz.com/us-en/album/joy-wooah/ieypze57lfiyc,https://static.qobuz.com/images/covers/yc/fi/ieypze57lfiyc_230.jpg,"Asia - Released by Nv Entertainment on Jun 9, 2022"
833,Somebody,Loco|Hwa Sa,https://www.qobuz.com/us-en/album/somebody-locohwa-sa/yd2n4w6zckowb,https://static.qobuz.com/images/covers/wb/ko/yd2n4w6zckowb_230.jpg,"K-Pop - Released by AOMG, ㈜RBW on Jul 25, 2022"
834,"Shattered Fullness (Theme Song From ""Shards of Her"")",Xiao Yu,https://www.qobuz.com/us-en/album/shattered-fullness-theme-song-from-shards-of-her-xiao-yu/qkh6k710bysla,https://static.qobuz.com/images/covers/la/ys/qkh6k710bysla_230.jpg,"Asia - Released by WM Taiwan on Nov 1, 2022"
835,Right Now,Coogie,https://www.qobuz.com/us-en/album/right-now-coogie/gyqar7rnz9l1a,https://static.qobuz.com/images/covers/1a/9l/gyqar7rnz9l1a_230.jpg,"K-Pop - Released by AOMG on Sep 12, 2023"
836,Drop It (Feat. Lee Young Ji),Blase,https://www.qobuz.com/us-en/album/drop-it-feat-lee-young-ji-blase/jjmxneglzzmva,https://static.qobuz.com/images/covers/va/zm/jjmxneglzzmva_230.jpg,"K-Pop - Released by AT AREA on Jul 11, 2023"
837,Farewell Everyday,Soyou,https://www.qobuz.com/us-en/album/farewell-everyday-soyou/uno58l8gocp8a,https://static.qobuz.com/images/covers/8a/cp/uno58l8gocp8a_230.jpg,"K-Pop - Released by BigPlanetMade, SWING ENTERTAINMENT on Apr 18, 2023"
838,Resonantia,Aimer,https://www.qobuz.com/us-en/album/resonantia-aimer/yurwdz7vl1ytc,https://static.qobuz.com/images/covers/tc/1y/yurwdz7vl1ytc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 10, 2023"
839,[PINK PUNCH],Rocket Punch,https://www.qobuz.com/us-en/album/pink-punch-rocket-punch/qgoqhubw1b68a,https://static.qobuz.com/images/covers/8a/b6/qgoqhubw1b68a_230.jpg,"Asia - Released by Woollim Entertainment on Aug 7, 2019"
840,Blue Bird - From THE FIRST TAKE,Ikimonogakari,https://www.qobuz.com/us-en/album/blue-bird-from-the-first-take-ikimonogakari/btumxjrzed6cc,https://static.qobuz.com/images/covers/cc/d6/btumxjrzed6cc_230.jpg,"J-Pop - Released by THE FIRST TAKE MUSIC on Feb 2, 2024"
841,KISS OF DEATH(Produced by HYDE,Mika Nakashima,https://www.qobuz.com/us-en/album/kiss-of-deathproduced-by-hyde-mika-nakashima/v77pazkcq0wxb,https://static.qobuz.com/images/covers/xb/0w/v77pazkcq0wxb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Mar 7, 2018"
842,妳在哪裡 (WYA) Remix,Jay Park|NINGNING,https://www.qobuz.com/us-en/album/-wya-remix-jay-parkningning/rof0tic7edwib,https://static.qobuz.com/images/covers/ib/dw/rof0tic7edwib_230.jpg,"K-Pop - Released by MORE VISION on Aug 13, 2023"
843,"Destined with You (Original Television Soundtrack), Pt.1",Won Park,https://www.qobuz.com/us-en/album/destined-with-you-original-television-soundtrack-pt1-park-won/b7aum7p4xn9rb,https://static.qobuz.com/images/covers/rb/n9/b7aum7p4xn9rb_230.jpg,"K-Pop - Released by MOST CONTENTS on Aug 24, 2023"
844,Bouquet,MISAMO,https://www.qobuz.com/us-en/album/bouquet-misamo/q0fu00ua5cf3b,https://static.qobuz.com/images/covers/3b/cf/q0fu00ua5cf3b_230.jpg,"J-Pop - Released by WM Japan on Jan 25, 2023"
845,Pearl Pierce (Remastered 2019),Yumi Matsutoya,https://www.qobuz.com/us-en/album/pearl-pierce-yumi-matsutoya/tsp4npbz84i1b,https://static.qobuz.com/images/covers/1b/4i/tsp4npbz84i1b_230.jpg,"J-Pop - Released by Universal Music LLC on Jun 21, 1982"
846,Chunin,Shiritsu Ebisu Chugaku,https://www.qobuz.com/us-en/album/chunin-shiritsu-ebisu-chugaku/ivpv45p13sihc,https://static.qobuz.com/images/covers/hc/si/ivpv45p13sihc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 31, 2013"
847,playlist,Shiritsu Ebisu Chugaku,https://www.qobuz.com/us-en/album/playlist-shiritsu-ebisu-chugaku/c2nsbok0wlwyc,https://static.qobuz.com/images/covers/yc/lw/c2nsbok0wlwyc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 22, 2021"
848,SF9 5th Mini Album [ Sensuous ],SF9,https://www.qobuz.com/us-en/album/sf9-5th-mini-album-sensuous-sf9/rjv9t3yd3rsxa,https://static.qobuz.com/images/covers/xa/rs/rjv9t3yd3rsxa_230.jpg,"Asia - Released by FNC Entertainment on Jul 31, 2018"
849,Endroll,Yoh Kamiyama,https://www.qobuz.com/us-en/album/endroll-yoh-kamiyama/et9ozj51q21rb,https://static.qobuz.com/images/covers/rb/21/et9ozj51q21rb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 9, 2023"
850,13egin,Infinite,https://www.qobuz.com/us-en/album/13egin-infinite/m8uik11pewcob,https://static.qobuz.com/images/covers/ob/wc/m8uik11pewcob_230.jpg,"K-Pop - Released by INFINITECOMPANY on Jul 31, 2023"
851,RUN! RUN! RUN! / memories Best Tag,Maki Otsuki,https://www.qobuz.com/us-en/album/run-run-run-memories-best-tag-maki-otsuki/kz3u1hdo8khxb,https://static.qobuz.com/images/covers/xb/kh/kz3u1hdo8khxb_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Mar 9, 2022"
852,Till I Know What Love Is (I'm Never Gonna Die) / On a Cherry Blossom Night,aimyon,https://www.qobuz.com/us-en/album/till-i-know-what-love-is-im-never-gonna-die-on-a-cherry-blossom-night-aimyon/id2o6t8mwnhob,https://static.qobuz.com/images/covers/ob/nh/id2o6t8mwnhob_230.jpg,"J-Pop - Released by WM Japan on May 26, 2021"
853,Hazardous Materials,Stella Jang,https://www.qobuz.com/us-en/album/hazardous-materials-stella-jang/iqcms8kb7iovb,https://static.qobuz.com/images/covers/vb/io/iqcms8kb7iovb_230.jpg,"Asia - Released by GRDL on Mar 24, 2019"
854,朝が来る,Aimer,https://www.qobuz.com/us-en/album/aimer/aoegc0cpetrqb,https://static.qobuz.com/images/covers/qb/tr/aoegc0cpetrqb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jan 10, 2022"
855,DREAM( )SCAPE,NCT DREAM,https://www.qobuz.com/us-en/album/dream-scape-nct-dream/yrru3zhc2oo8b,https://static.qobuz.com/images/covers/8b/oo/yrru3zhc2oo8b_230.jpg,"K-Pop - Released by SM Entertainment on Mar 25, 2024"
856,Sleepwalk,Natori,https://www.qobuz.com/us-en/album/sleepwalk-natori/wu5ssvgzna6zb,https://static.qobuz.com/images/covers/zb/a6/wu5ssvgzna6zb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Dec 8, 2023"
857,私立恵比寿中学,Shiritsu Ebisu Chugaku,https://www.qobuz.com/us-en/album/shiritsu-ebisu-chugaku/n8jvm06j7gsja,https://static.qobuz.com/images/covers/ja/gs/n8jvm06j7gsja_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Mar 23, 2022"
858,Osmanthus,Natori,https://www.qobuz.com/us-en/album/osmanthus-natori/itidyzyv55gub,https://static.qobuz.com/images/covers/ub/5g/itidyzyv55gub_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Aug 25, 2023"
859,ADDICT!ON,AIRI KANNA,https://www.qobuz.com/us-en/album/addicton-airi-kanna/hhwgtwc92r0ja,https://static.qobuz.com/images/covers/ja/r0/hhwgtwc92r0ja_230.jpg,"K-Pop - Released by 액셀러즈 & 스텔라이브 on May 26, 2023"
860,Sambas de Enredo Rio Carnaval 2024,Rio Carnaval,https://www.qobuz.com/us-en/album/sambas-de-enredo-rio-carnaval-2024-rio-carnaval/i0j4p6wr4oaia,https://static.qobuz.com/images/covers/ia/oa/i0j4p6wr4oaia_230.jpg,"Asia - Released by Rio Carnaval - Edimusa on Dec 2, 2023"
861,20&2 - The 9th Album,TVXQ!,https://www.qobuz.com/us-en/album/202-the-9th-album-tvxq/tux4k8doom56b,https://static.qobuz.com/images/covers/6b/m5/tux4k8doom56b_230.jpg,"K-Pop - Released by SM Entertainment on Dec 26, 2023"
862,"All Along  (""Hello Ghost"" Movie Theme Song)",WeiBird,https://www.qobuz.com/us-en/album/all-along-weibird/x5t50ucl75bob,https://static.qobuz.com/images/covers/ob/5b/x5t50ucl75bob_230.jpg,"Asia - Released by Sony Music Entertainment on Aug 8, 2023"
863,"Thank You for Coming  (The movie theme song of ""Lost In Love"")",Valen Hsu,https://www.qobuz.com/us-en/album/thank-you-for-coming-valen-hsu/iht08qapio66a,https://static.qobuz.com/images/covers/6a/o6/iht08qapio66a_230.jpg,"Asia - Released by Cosmic Bliss Culture and Media (Beijing) Co. Ltd. on Apr 15, 2019"
864,My Love,CLASS:y,https://www.qobuz.com/us-en/album/my-love-classy/xaz0moud0f19b,https://static.qobuz.com/images/covers/9b/f1/xaz0moud0f19b_230.jpg,"K-Pop - Released by M25 on May 5, 2023"
865,"Anthology, Pt. 2",Eliott Tordo Erhu,https://www.qobuz.com/us-en/album/anthology-pt-2-eliott-tordo-erhu/du7gaho3oe4tc,https://static.qobuz.com/images/covers/tc/e4/du7gaho3oe4tc_230.jpg,"Asia - Released by iMD-EliottTordo on Jan 1, 2020"
866,UNIVERSE TICKET - LEVEL STATION,UNIVERSE TICKET,https://www.qobuz.com/us-en/album/universe-ticket-level-station-universe-ticket/iaak25mruvdtb,https://static.qobuz.com/images/covers/tb/vd/iaak25mruvdtb_230.jpg,"K-Pop - Released by F&F Entertainment on Dec 21, 2023"
867,GRAND PRIX,Tokyo Ska Paradise Orchestra,https://www.qobuz.com/us-en/album/grand-prix-tokyo-ska-paradise-orchestra/nan32uw87olrb,https://static.qobuz.com/images/covers/rb/ol/nan32uw87olrb_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Apr 5, 2019"
868,Howl,CHUU,https://www.qobuz.com/us-en/album/howl-chuu/p46dajtpmkh5b,https://static.qobuz.com/images/covers/5b/kh/p46dajtpmkh5b_230.jpg,"K-Pop - Released by ATRP CO.,LTD. on Oct 18, 2023"
869,Sigh,BIG Naughty,https://www.qobuz.com/us-en/album/sigh-big-naughty/l3w22jzlkplpc,https://static.qobuz.com/images/covers/pc/pl/l3w22jzlkplpc_230.jpg,"K-Pop - Released by H1GHR MUSIC RECORDS on Dec 23, 2019"
870,LiVE is Smile Always~Eve&Birth~ [the Birth] at NIPPON BUDOKAN,Lisa,https://www.qobuz.com/us-en/album/live-is-smile-alwaysevebirth-the-birth-at-nippon-budokan-lisa/on7ry7p7sxbjb,https://static.qobuz.com/images/covers/jb/xb/on7ry7p7sxbjb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 12, 2022"
871,THE 2ND ALBUM : inner,Kim Na Young,https://www.qobuz.com/us-en/album/the-2nd-album-inner-kim-na-young/ovxepo8pq2u8a,https://static.qobuz.com/images/covers/8a/2u/ovxepo8pq2u8a_230.jpg,"Asia - Released by Neverland Entertainment on Nov 15, 2018"
872,Funky Flag,Masayuki Suzuki,https://www.qobuz.com/us-en/album/funky-flag-masayuki-suzuki/tmn6qo97it0ra,https://static.qobuz.com/images/covers/ra/t0/tmn6qo97it0ra_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Mar 13, 2019"
873,I Will See You Last Night / Sakuban Oaishimasyou (Remastered 2019),Yumi Matsutoya,https://www.qobuz.com/us-en/album/i-will-see-you-last-night-sakuban-oaishimasyou-yumi-matsutoya/fauwkllms28lb,https://static.qobuz.com/images/covers/lb/28/fauwkllms28lb_230.jpg,"J-Pop - Released by Universal Music LLC on Nov 1, 1981"
874,Be Nothing,Xiao Yu,https://www.qobuz.com/us-en/album/be-nothing-xiao-yu/g7l2xnfkn2qqc,https://static.qobuz.com/images/covers/qc/2q/g7l2xnfkn2qqc_230.jpg,"Asia - Released by WM Taiwan on Dec 15, 2021"
875,"Welcome to Samdal-ri (Original Television Soundtrack), Pt.1",DOKYEOM,https://www.qobuz.com/us-en/album/welcome-to-samdal-ri-original-television-soundtrack-pt1-dokyeom/gav53k1qk01yc,https://static.qobuz.com/images/covers/yc/01/gav53k1qk01yc_230.jpg,"K-Pop - Released by MOST CONTENTS on Dec 3, 2023"
876,"Queen of Tears (Original Television Soundtrack), Pt.3",Heize,https://www.qobuz.com/us-en/album/queen-of-tears-original-television-soundtrack-pt3-heize/pa1hg09a6suyb,https://static.qobuz.com/images/covers/yb/su/pa1hg09a6suyb_230.jpg,"K-Pop - Released by 소리날리 on Mar 17, 2024"
877,Scarlet,Dazbee,https://www.qobuz.com/us-en/album/scarlet-dazbee/qulfq1ozgtmia,https://static.qobuz.com/images/covers/ia/tm/qulfq1ozgtmia_230.jpg,"J-Pop - Released by Universal Music LLC on Jan 19, 2024"
878,UNIVERSE TICKET - Ticket To You,UNIVERSE TICKET,https://www.qobuz.com/us-en/album/universe-ticket-ticket-to-you-universe-ticket/qj2bduptqhitb,https://static.qobuz.com/images/covers/tb/hi/qj2bduptqhitb_230.jpg,"K-Pop - Released by F&F Entertainment on Dec 16, 2023"
879,know me...,Kairi Yagi,https://www.qobuz.com/us-en/album/know-me-kairi-yagi/lqpxwmhiwk9gb,https://static.qobuz.com/images/covers/gb/k9/lqpxwmhiwk9gb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 14, 2023"
880,WSG WANNABE Group Competition,WSG WANNABE TOP 15,https://www.qobuz.com/us-en/album/wsg-wannabe-group-competition-wsg-wannabe-top-15/oq1c3ah48e92b,https://static.qobuz.com/images/covers/2b/e9/oq1c3ah48e92b_230.jpg,"Asia - Released by Munhwa Broadcasting Corporation on May 28, 2022"
881,夏祭り / 桜並木道 BESTタッグ,Whiteberry,https://www.qobuz.com/us-en/album/-best-whiteberry/g3es77iq1ztub,https://static.qobuz.com/images/covers/ub/zt/g3es77iq1ztub_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Feb 22, 2022"
882,Live to Tell,Pong Nan,https://www.qobuz.com/us-en/album/live-to-tell-pong-nan/a6zbqekvp7hfc,https://static.qobuz.com/images/covers/fc/7h/a6zbqekvp7hfc_230.jpg,"Asia - Released by Quiet Rebel on Dec 21, 2023"
883,Sunny Shower (feat. Colde),Whee In,https://www.qobuz.com/us-en/album/sunny-shower-feat-colde-whee-in/tt0bxbapipaec,https://static.qobuz.com/images/covers/ec/pa/tt0bxbapipaec_230.jpg,"K-Pop - Released by 딩고뮤직, Plus Change on Nov 9, 2022"
884,TO DIE FOR,B.I,https://www.qobuz.com/us-en/album/to-die-for-bi/nny5h46n3jinc,https://static.qobuz.com/images/covers/nc/ji/nny5h46n3jinc_230.jpg,"K-Pop - Released by 131 on Jun 1, 2023"
885,春よ、来い (Remastered 2019),Yumi Matsutoya,https://www.qobuz.com/us-en/album/yumi-matsutoya/maedz4jy856db,https://static.qobuz.com/images/covers/db/56/maedz4jy856db_230.jpg,"J-Pop - Released by Universal Music LLC on Oct 24, 1994"
886,Dream Wish,DreamNote,https://www.qobuz.com/us-en/album/dream-wish-dreamnote/xemmpbqlgwv5a,https://static.qobuz.com/images/covers/5a/wv/xemmpbqlgwv5a_230.jpg,"Asia - Released by iMe KOREA on Jan 8, 2020"
887,Our Time is Blue,Katie,https://www.qobuz.com/us-en/album/our-time-is-blue-katie/b00fz0cu5skkc,https://static.qobuz.com/images/covers/kc/sk/b00fz0cu5skkc_230.jpg,"K-Pop - Released by AXIS on Dec 4, 2020"
888,CASTAWAY DIVA (Original Soundtrack) Part.7,Kassy,https://www.qobuz.com/us-en/album/castaway-diva-original-soundtrack-part7-kassy/c9knh6txje11a,https://static.qobuz.com/images/covers/1a/e1/c9knh6txje11a_230.jpg,"K-Pop - Released by Music buddy on Nov 18, 2023"
889,Still Here,ONEWE,https://www.qobuz.com/us-en/album/still-here-onewe/qh97u9lxolx7a,https://static.qobuz.com/images/covers/7a/lx/qh97u9lxolx7a_230.jpg,"Asia - Released by RBW Inc. on Oct 4, 2022"
890,Romantic Guys  (2022 Remaster),FUJIMAL YOSHINO,https://www.qobuz.com/us-en/album/romantic-guys-fujimal-yoshino/r5eoip92ijxrb,https://static.qobuz.com/images/covers/rb/jx/r5eoip92ijxrb_230.jpg,"J-Pop - Released by WM Japan on Oct 19, 2022"
891,THE PARK IN THE NIGHT part three,GWSN,https://www.qobuz.com/us-en/album/the-park-in-the-night-part-three-gwsn/shnrjal8bzwha,https://static.qobuz.com/images/covers/ha/zw/shnrjal8bzwha_230.jpg,"K-Pop - Released by Miles on Jul 23, 2019"
